"summons_key";"summons_date";"offense_description";"age_group";"sex";"race";"jurisdiction_code";"boro";"precinct_of_occur";"x_coordinate_cd";"y_coordinate_cd";"latitude";"longitude";"law_section_number";"law_description";"summons_category_type";"year"
159871769;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";41;1012339;237198;"40.81769298300003";"-73.89852062799997";"10-125";"Administrative Code";"ALCOHOL";2016
159741884;"2016-12-27 00:00:00";"ACCEPT ON HAIL";"25-44";"M";"BLACK";"0";"BROOKLYN";67;1000763;176551;"40.65126119300004";"-73.94049158999997";"19-507";"Administrative Code";"TLC";2016
159742150;"2016-12-27 00:00:00";"DOG: UNLEASHED";"25-44";"M";"WHITE HISPANIC";"2";"BRONX";43;1025708;238315;"40.82070620500008";"-73.85021386099999";"161.05";"Health Code";"DOG";2016
159742034;"2016-12-27 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"STATEN ISLAND";120;961316;175240;"40.64764847700008";"-74.08264694399996";"221.05";"Penal Law";"MARIJUANA";2016
159776111;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"2";"QUEENS";114;1000187;216897;"40.76200247600008";"-73.94247190499993";"10-125";"Administrative Code";"ALCOHOL";2016
159742004;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE";"0";"MANHATTAN";23;997907;225716;"40.78621213600008";"-73.95068434899997";"10-125";"Administrative Code";"ALCOHOL";2016
159702199;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"0";"BRONX";48;1014373;247302;"40.84541884300006";"-73.89112676599996";"10-125";"Administrative Code";"ALCOHOL";2016
159776082;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"WHITE HISPANIC";"0";"QUEENS";114;1007218;216657;"40.761328269000046";"-73.91709216199997";"10-125";"Administrative Code";"ALCOHOL";2016
159741920;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"F";"WHITE HISPANIC";"2";"BRONX";42;1010337;243009;"40.83364865700002";"-73.90573091799997";"10-125";"Administrative Code";"ALCOHOL";2016
159742007;"2016-12-27 00:00:00";"URINATING IN PUBLIC";"45-64";"M";"BLACK";"0";"MANHATTAN";28;997368;231696;"40.802626435000036";"-73.95261906299999";"16-1186";"Administrative Code";"URINATING";2016
159741823;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE";"0";"BROOKLYN";68;974576;162040;"40.61144167100008";"-74.03484398199998";"10-125";"Administrative Code";"ALCOHOL";2016
159741944;"2016-12-27 00:00:00";"OTHER ADMIN CODE";"45-64";"M";"WHITE HISPANIC";"0";"BROOKLYN";76;984869;185103;"40.67474991700004";"-73.99776989499998";"9999";"Administrative Code";"OTHER ADMIN CODE";2016
159776196;"2016-12-27 00:00:00";"TRESPASS";"45-64";"M";"BLACK";"0";"BRONX";48;1014890;250841;"40.85513056600007";"-73.88924198299998";"140.05";"Penal Law";"TRESPASS";2016
159742001;"2016-12-27 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"MANHATTAN";26;995502;232971;"40.80612853300004";"-73.95935694199994";"221.05";"Penal Law";"MARIJUANA";2016
159776085;"2016-12-27 00:00:00";"RECKLESS DRIVING";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";90;997245;198469;"40.71142698300008";"-73.95312755699997";"1212";"VTL";"VTL";2016
159776258;"2016-12-27 00:00:00";"OTHER ADMIN CODE";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"MANHATTAN";18;987953;215889;"40.75924936100006";"-73.98663487499994";"9999";"Administrative Code";"OTHER ADMIN CODE";2016
159741950;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"<18";"M";"WHITE";"0";"QUEENS";104;1011406;196146;"40.70501877100002";"-73.90205722199995";"10-125";"Administrative Code";"ALCOHOL";2016
159741948;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE";"0";"QUEENS";104;1011388;196196;"40.70515606400005";"-73.90212194199995";"10-125";"Administrative Code";"ALCOHOL";2016
159776048;"2016-12-27 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"BLACK";"0";"MANHATTAN";22;994010;224718;"40.783478055000046";"-73.96475834099994";"221.05";"Penal Law";"MARIJUANA";2016
159806972;"2016-12-27 00:00:00";"OTHER NAVIGATION LAW";"25-44";"M";"WHITE";"0";"MANHATTAN";14;988248;215413;"40.75794273400004";"-73.98557030899997";"9999";"Navigation Law";"NAVIGATION LAW";2016
159741958;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";104;1018493;202197;"40.72160272200006";"-73.87646561499997";"10-125";"Administrative Code";"ALCOHOL";2016
159776379;"2016-12-27 00:00:00";"LITTERING";"25-44";"M";"BLACK";"2";"QUEENS";114;999113;214335;"40.75497231100008";"-73.94635450299995";"16-118";"Administrative Code";"LITTERING";2016
159741961;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"BLACK";"0";"QUEENS";111;1046022;214768;"40.755957505000026";"-73.77703626399993";"10-125";"Administrative Code";"ALCOHOL";2016
159741940;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"WHITE";"0";"BROOKLYN";76;986098;189816;"40.68768586300007";"-73.99333795199995";"10-125";"Administrative Code";"ALCOHOL";2016
159776047;"2016-12-27 00:00:00";"FAILURE TO COMPLY WITH SIGN";"25-44";"M";"BLACK";"0";"MANHATTAN";22;994010;224718;"40.783478055000046";"-73.96475834099994";"1-03";"Park Regs";"PARK REGS";2016
159741792;"2016-12-27 00:00:00";"SPITTING IN PUBLIC";"25-44";"M";"BLACK";"0";"QUEENS";100;1030053;149929;"40.578086373000076";"-73.83511650599996";"181.03";"Health Code";"SPITTING";2016
159741910;"2016-12-27 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"BLACK";"2";"BRONX";43;1020891;236726;"40.816366145000075";"-73.86762631099998";"1-03";"Park Regs";"PARK REGS";2016
159741754;"2016-12-27 00:00:00";"DISORDERLY CONDUCT";"25-44";"M";"BLACK";"0";"BRONX";42;1012092;242309;"40.83172200100006";"-73.89939178799993";"240.20";"Penal Law";"DISORDERLY CONDUCT";2016
159742195;"2016-12-27 00:00:00";"FEDERAL MOTOR VEH. SAFETY REG";"45-64";"M";"WHITE HISPANIC";"0";"BROOKLYN";72;981245;175414;"40.64815525700004";"-74.01083041199998";"CFR 49";"NYS Transportation";"NYS TRANS";2016
159741941;"2016-12-27 00:00:00";"OTHER ADMIN CODE";"45-64";"M";"WHITE HISPANIC";"0";"BROOKLYN";76;984297;184905;"40.67420647300003";"-73.99983200699995";"9999";"Administrative Code";"OTHER ADMIN CODE";2016
159741939;"2016-12-27 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";76;983024;186854;"40.67955595500007";"-74.00442159999993";"16-1186";"Administrative Code";"URINATING";2016
159741999;"2016-12-27 00:00:00";"URINATING IN PUBLIC";"65+";"M";"WHITE HISPANIC";"0";"MANHATTAN";33;1002522;247219;"40.84522350700007";"-73.93396048499993";"16-1186";"Administrative Code";"URINATING";2016
159775963;"2016-12-27 00:00:00";"REVOCATION OR SUSPENSION";"25-44";"F";"BLACK HISPANIC";"0";"BRONX";42;1013859;243743;"40.83565216900007";"-73.89300024499995";"2265";"VTL";"VTL";2016
159741789;"2016-12-27 00:00:00";"OTHER VTL";"25-44";"F";"BLACK";"0";"QUEENS";100;1037059;153464;"40.58775026200004";"-73.80986825599996";"9999";"VTL";"VTL";2016
159742136;"2016-12-27 00:00:00";"OTHER TLC";"65+";"M";"WHITE HISPANIC";"0";"BRONX";48;1014373;247302;"40.84541884300006";"-73.89112676599996";"9999";"TLC";"OTHER TLC";2016
159741933;"2016-12-27 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";62;985735;167235;"40.62570602700004";"-73.99465182099993";"10-125";"Administrative Code";"ALCOHOL";2016
159741913;"2016-12-27 00:00:00";"RECKLESS DRIVING";"45-64";"M";"WHITE";"2";"BROOKLYN";61;999707;157147;"40.59800318600002";"-73.94434165099993";"1212";"VTL";"VTL";2016
159807157;"2016-12-27 00:00:00";"URINATING IN PUBLIC";"45-64";"M";"BLACK HISPANIC";"0";"MANHATTAN";28;997047;231337;"40.801641549000074";"-73.95377920399994";"16-1186";"Administrative Code";"URINATING";2016
159741796;"2016-12-27 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"BLACK";"0";"QUEENS";100;1041414;155376;"40.592971291000026";"-73.79417242299998";"16-1186";"Administrative Code";"URINATING";2016
159992437;"2016-12-27 00:00:00";"VEND:RESTRICTIONS ON PLCMENT VEH/PUSHCARTS";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"MANHATTAN";18;988887;216564;"40.76110162300005";"-73.983262987";"17-315/20465";"Administrative Code";"VENDING";2016
159741998;"2016-12-27 00:00:00";"DISCON: OBSTRUCT VEHICLE";"65+";"M";"BLACK";"0";"MANHATTAN";33;1000163;243383;"40.834699370000074";"-73.94249577899996";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2016
159741779;"2016-12-27 00:00:00";"DISCON: OBSTRUCT VEHICLE";"45-64";"M";"BLACK";"0";"BROOKLYN";84;987608;190833;"40.69047685100002";"-73.98789270599997";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2016
159742015;"2016-12-27 00:00:00";"TRESPASS";"45-64";"M";"WHITE HISPANIC";"0";"BRONX";46;1010491;249157;"40.85052265900004";"-73.90515035299995";"140.05";"Penal Law";"TRESPASS";2016
159992508;"2017-01-03 00:00:00";"OTHER VTL";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";75;1013093;187124;"40.680250141000045";"-73.89601130999995";"9999";"VTL";"VTL";2017
159950484;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"MANHATTAN";23;999453;228508;"40.79387290200003";"-73.94509523399995";"10-125";"Administrative Code";"ALCOHOL";2017
159950482;"2017-01-03 00:00:00";"KEY IN IGNITION";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";72;986704;180389;"40.661810717000044";"-73.99115627499998";"10-111";"Administrative Code";"KEY";2017
159950522;"2017-01-03 00:00:00";"DISCON: OBSTRUCT VEHICLE";"45-64";"M";"BLACK";"0";"BROOKLYN";76;987146;188460;"40.68396367200007";"-73.98955966899997";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
159950712;"2017-01-03 00:00:00";"OTHER VTL";"25-44";"M";"BLACK";"0";"BRONX";52;1016919;255652;"40.86832802600002";"-73.88188397999993";"9999";"VTL";"VTL";2017
160027952;"2017-01-03 00:00:00";"OTHER NYS TRANSPORTATION";"45-64";"M";"BLACK";"0";"QUEENS";113;1052234;192115;"40.69373517100007";"-73.754843082";"9999";"NYS Transportation";"NYS TRANS";2017
159950568;"2017-01-03 00:00:00";"TRESPASS";"18-24";"M";"BLACK HISPANIC";"0";"QUEENS";103;1043109;197858;"40.709563708000076";"-73.78769858199998";"140.05";"Penal Law";"TRESPASS";2017
159950658;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"QUEENS";106;1034899;189259;"40.68601230900003";"-73.81737640499993";"221.05";"Penal Law";"MARIJUANA";2017
159950416;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"F";"BLACK";"2";"MANHATTAN";32;999874;238251;"40.82061401100003";"-73.94355210399993";"10-125";"Administrative Code";"ALCOHOL";2017
159950548;"2017-01-03 00:00:00";"OTHER VTL";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";47;1026387;262634;"40.88745131300004";"-73.84760778699997";"9999";"VTL";"VTL";2017
159950705;"2017-01-03 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";73;1006452;183195;"40.669485070000064";"-73.91996760299998";"19-506";"Administrative Code";"TLC";2017
159950723;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"45-64";"M";"BLACK";"0";"BROOKLYN";70;995122;171566;"40.637587162000045";"-73.96082875999997";"221.05";"Penal Law";"MARIJUANA";2017
160028188;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"MANHATTAN";20;989210;219405;"40.76889926000007";"-73.98209493899996";"10-125";"Administrative Code";"ALCOHOL";2017
159992360;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"QUEENS";105;1053645;186433;"40.67812849000006";"-73.74981339599998";"221.05";"Penal Law";"MARIJUANA";2017
159950457;"2017-01-03 00:00:00";"KEY IN IGNITION";"25-44";"M";"WHITE";"0";"QUEENS";114;1004704;220528;"40.77195933300004";"-73.92615534899994";"10-111";"Administrative Code";"KEY";2017
159950728;"2017-01-03 00:00:00";"NO CHAUFFEURS LICENSE (CLASS E)";"45-64";"M";"BLACK";"0";"BROOKLYN";70;995876;174823;"40.64652597100008";"-73.95810642499998";"19-505A";"Administrative Code";"TLC";2017
159950503;"2017-01-03 00:00:00";"SMOKING IN ELEVATOR";"45-64";"M";"BLACK HISPANIC";"2";"MANHATTAN";24;992252;226874;"40.789397465000036";"-73.97110386599996";"181.17";"Health Code";"SMOKING";2017
159950529;"2017-01-03 00:00:00";"FAILURE TO COMPLY WITH SIGN";"18-24";"M";"BLACK HISPANIC";"0";"QUEENS";109;1036863;209772;"40.74230401700004";"-73.81013452199994";"1-03";"Park Regs";"PARK REGS";2017
159992373;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";105;1055482;195284;"40.70240775600007";"-73.74309695899994";"221.05";"Penal Law";"MARIJUANA";2017
159950365;"2017-01-03 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"WHITE HISPANIC";"0";"BRONX";42;1009653;239975;"40.82532319300003";"-73.90821417299998";"19-506";"Administrative Code";"TLC";2017
159950634;"2017-01-03 00:00:00";"JAYWALKING";"25-44";"F";"WHITE";"0";"BROOKLYN";83;1004729;195494;"40.70324715600003";"-73.92614129399993";"4-04";"Traffic Regs";"TRAFFIC REGS";2017
159992185;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"MANHATTAN";13;989333;209720;"40.74231632600004";"-73.98165820599996";"10-125";"Administrative Code";"ALCOHOL";2017
159950521;"2017-01-03 00:00:00";"NO CHAUFFEURS LICENSE (CLASS E)";"45-64";"M";"BLACK";"0";"BROOKLYN";70;994332;175802;"40.64921500600008";"-73.96366886299995";"19-505A";"Administrative Code";"TLC";2017
159950444;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"F";"WHITE";"0";"STATEN ISLAND";123;930732;132975;"40.53150776100006";"-74.19252515899994";"221.05";"Penal Law";"MARIJUANA";2017
159950644;"2017-01-03 00:00:00";"URINATING IN PUBLIC";"18-24";"M";"BLACK";"0";"BROOKLYN";81;1001964;186902;"40.67967006600002";"-73.93613621099996";"16-1186";"Administrative Code";"URINATING";2017
159950684;"2017-01-03 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"BLACK";"0";"BROOKLYN";70;994496;175887;"40.64944812400006";"-73.96307772599994";"19-506";"Administrative Code";"TLC";2017
159992325;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";66;983726;171455;"40.637289145000075";"-74.00188944699994";"221.05";"Penal Law";"MARIJUANA";2017
159950368;"2017-01-03 00:00:00";"DISCON: OBSTRUCT PEDESTRIAN";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";49;1024012;248293;"40.84810070100008";"-73.85628234599994";"240.205A";"Penal Law";"DISORDERLY CONDUCT";2017
159950370;"2017-01-03 00:00:00";"DISCON: FIGHTING";"18-24";"F";"WHITE HISPANIC";"0";"BRONX";52;1013527;254306;"40.86464556900006";"-73.89415390399995";"240.20-1";"Penal Law";"DISORDERLY CONDUCT";2017
159950573;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"MANHATTAN";1;982001;197697;"40.70931728100004";"-74.00811349299995";"10-125";"Administrative Code";"ALCOHOL";2017
159950685;"2017-01-03 00:00:00";"NO CHAUFFEURS LICENSE (CLASS E)";"45-64";"M";"BLACK";"0";"BROOKLYN";70;994496;175887;"40.64944812400006";"-73.96307772599994";"19-505A";"Administrative Code";"TLC";2017
159950404;"2017-01-03 00:00:00";"OTHER VTL";"45-64";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";102;1030686;192034;"40.69365213700007";"-73.83254804899997";"9999";"VTL";"VTL";2017
159950687;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";78;989907;187926;"40.68249662900007";"-73.97960509599994";"10-125";"Administrative Code";"ALCOHOL";2017
159950578;"2017-01-03 00:00:00";"UNAUTHORIZED SIGNS (TAXI, CAR SERVICE)";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";42;1009354;239590;"40.82426733200003";"-73.90929597299998";"19-506C";"Administrative Code";"TLC";2017
159950727;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";70;994381;171103;"40.63631720400008";"-73.96349933599998";"10-125";"Administrative Code";"ALCOHOL";2017
159992397;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"0";"BRONX";49;1026172;247726;"40.84653446400005";"-73.84847861999998";"10-125";"Administrative Code";"ALCOHOL";2017
160299465;"2017-01-03 00:00:00";"OTHER HEALTH CODE";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";77;1002230;183370;"40.66997498600006";"-73.93518660799998";"9999";"Health Code";"OTHER HEALTH CODE";2017
159950587;"2017-01-03 00:00:00";"OTHER VTL";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";48;1016402;247804;"40.84678953000007";"-73.88379087699997";"9999";"VTL";"VTL";2017
159950391;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"QUEENS";115;1024135;213279;"40.751996400000046";"-73.85604574099993";"221.05";"Penal Law";"MARIJUANA";2017
159950651;"2017-01-03 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK HISPANIC";"0";"MANHATTAN";33;1001988;246731;"40.84388517900004";"-73.93589182499993";"10-125";"Administrative Code";"ALCOHOL";2017
159950515;"2017-01-03 00:00:00";"NO CHAUFFEURS LICENSE (CLASS E)";"45-64";"M";"BLACK";"0";"BROOKLYN";70;995708;176233;"40.65039633400005";"-73.95870942899995";"19-505A";"Administrative Code";"TLC";2017
159950517;"2017-01-03 00:00:00";"NO CHAUFFEURS LICENSE (CLASS E)";"45-64";"M";"BLACK";"0";"BROOKLYN";70;995876;174823;"40.64652597100008";"-73.95810642499998";"19-505A";"Administrative Code";"TLC";2017
159992320;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"F";"WHITE";"0";"BROOKLYN";61;1003590;152696;"40.58577846300005";"-73.93037193099997";"221.05";"Penal Law";"MARIJUANA";2017
159950401;"2017-01-03 00:00:00";"REVOCATION OR SUSPENSION";"25-44";"M";"BLACK";"0";"QUEENS";113;1043034;184543;"40.673017704000074";"-73.78808528899998";"2265";"VTL";"VTL";2017
159950713;"2017-01-03 00:00:00";"OTHER VTL";"45-64";"M";"WHITE HISPANIC";"0";"BRONX";52;1015551;254583;"40.86539890500006";"-73.88683508499997";"9999";"VTL";"VTL";2017
159950477;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";70;996481;166379;"40.623348169000046";"-73.95594157399995";"221.05";"Penal Law";"MARIJUANA";2017
163063092;"2017-01-03 00:00:00";"OTHER TRANSIT REG";"25-44";"M";"BLACK";"1";"BROOKLYN";60;989472;148971;"40.57557363000007";"-73.98120362499998";"9999";"Transit Regs";"OTHER TRANSIT REG";2017
159950398;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"QUEENS";105;1053377;198319;"40.710754777000034";"-73.750657629";"221.05";"Penal Law";"MARIJUANA";2017
159950369;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";49;1024012;248293;"40.84810070100008";"-73.85628234599994";"221.05";"Penal Law";"MARIJUANA";2017
159950586;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";48;1016402;247804;"40.84678953000007";"-73.88379087699997";"221.05";"Penal Law";"MARIJUANA";2017
159992361;"2017-01-03 00:00:00";"TRESPASS";"25-44";"F";"BLACK";"0";"QUEENS";105;1048734;180850;"40.66284159100008";"-73.76757222199996";"140.05";"Penal Law";"TRESPASS";2017
159950579;"2017-01-03 00:00:00";"UNAUTHORIZED RADIO";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";42;1009650;239474;"40.82394809900006";"-73.90822690899995";"397";"Administrative Code";"TLC";2017
159950660;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";106;1034899;189259;"40.68601230900003";"-73.81737640499993";"221.05";"Penal Law";"MARIJUANA";2017
159950405;"2017-01-03 00:00:00";"OTHER VTL";"25-44";"M";"WHITE";"0";"QUEENS";102;1026832;192530;"40.69503292300004";"-73.84644283699998";"9999";"VTL";"VTL";2017
159950413;"2017-01-03 00:00:00";"KEY IN IGNITION";"45-64";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";66;989819;173390;"40.64259857300004";"-73.97993438499998";"10-111";"Administrative Code";"KEY";2017
159950481;"2017-01-03 00:00:00";"DISCON: OBSTRUCT VEHICLE";"45-64";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";72;980375;171773;"40.638161155000034";"-74.01396349599996";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
159950594;"2017-01-03 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"MANHATTAN";23;999007;229814;"40.797458274000064";"-73.94670311099996";"221.05";"Penal Law";"MARIJUANA";2017
159950472;"2017-01-03 00:00:00";"NO CHAUFFEURS LICENSE (CLASS E)";"25-44";"M";"BLACK";"0";"BROOKLYN";70;994332;175802;"40.64921500600008";"-73.96366886299995";"19-505A";"Administrative Code";"TLC";2017
160252658;"2017-01-10 00:00:00";"OTHER TRAFFIC REG";"18-24";"M";"WHITE";"0";"MANHATTAN";18;987953;215889;"40.75924936100006";"-73.98663487499994";"9999";"Traffic Regs";"OTHER TRAFFIC REG";2017
160186758;"2017-01-10 00:00:00";"DISCON: UNREASONABLE NOISE";"25-44";"M";"BLACK";"0";"QUEENS";102;1023842;191652;"40.692636900000025";"-73.85723047499994";"240.20-2";"Penal Law";"DISORDERLY CONDUCT";2017
160186909;"2017-01-10 00:00:00";"RECKLESS DRIVING";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";48;1018073;246540;"40.84331398200004";"-73.87775757699995";"1212";"VTL";"VTL";2017
160186724;"2017-01-10 00:00:00";"KEY IN IGNITION";"25-44";"M";"BLACK";"0";"BRONX";47;1022886;262888;"40.88816448400007";"-73.86026809799995";"10-111";"Administrative Code";"KEY";2017
160226613;"2017-01-10 00:00:00";"POSS. OF MACE";"25-44";"F";"WHITE HISPANIC";"0";"MANHATTAN";32;1000711;235993;"40.814414915000036";"-73.94053357099993";"10-131";"Administrative Code";"MACE";2017
160186570;"2017-01-10 00:00:00";"IDLING OF VEHICLE";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";72;982169;171526;"40.637483796000026";"-74.00749943999993";"24-163";"Administrative Code";"TLC";2017
160186665;"2017-01-10 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"BROOKLYN";67;1003508;174046;"40.64437996700008";"-73.93060626399993";"221.05";"Penal Law";"MARIJUANA";2017
160186783;"2017-01-10 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK HISPANIC";"0";"BRONX";41;1012556;240665;"40.827208219000056";"-73.89772201899994";"10-125";"Administrative Code";"ALCOHOL";2017
